product_id,image_reference,product_name,description,image_path,category,image_sha256,product_text,split_group,split
product_039293,10502.jpg,Flying Machine Women Ocean Blue Tshirts,"Composition Teal blue round neck t-shirt made of 100% cotton, with mega sleeves and graphic print on the front Fitting Regular Wash care Machine wash cold water Do not tumble dry Turn inside out before drying Don't dry in direct sunlight Use warm iron Do not use iron on print/embroidery Stylish to the hilt, this cotton t-shirt from flying machine is designed for those who never compromise on comfort and looks. Spread the message of world peace in style in this tee, while the fabric keeps you fresh and comfortable all day. Team this T-shirt with jeans and sports shoes and flaunt your fashion statement in style. Model statistics The model wears size M in t-shirts Height-5’8""; Chest-33""",D:\project\data\data\10502.jpg,Tshirts,b1f739f9dce5c8a11a585126b8fe0b71b40bc49ff3005e74c2cfb2500bd5116c,"Product: Flying Machine Women Ocean Blue Tshirts. Category: Tshirts. Description: Composition Teal blue round neck t-shirt made of 100% cotton, with mega sleeves and graphic print on the front Fitting Regular Wash care Machine wash cold water Do not tumble dry Turn inside out before drying Don't dry in direct sunlight Use warm iron Do not use iron on print/embroidery Stylish to the hilt, this cotton t-shirt from flying machine is designed for those who never compromise on comfort and looks. Spread the message of world peace in style in this tee, while the fabric keeps you fresh and comfortable all day. Team this T-shirt with jeans and sports shoes and flaunt your fashion statement in style. Model statistics The model wears size M in t-shirts Height-5’8""; Chest-33""",4045,train
product_010438,19113.jpg,Campbell Men Pack of 3 Solid Tshirts,"Multipack &ndash  buy three to give you colour options each morning. Set of three in white, grey and black Made of 100% premium cotton, innerwear t-shirts from campbell. These tees have a round high neck, short sleeves and printed branding inside for tag-free comfort.   Wash care  Machine wash Do not bleach Tumble dry low Warm iron as needed Do not dry clean  If you need a basic tee to keep you feeling fresh and provide a little warmth when the air conditioning gets too cold then you've found it here. Campbell knows what they're doing when they come up with practical basics which will make you look and feel great.  Model statistics The product is a size M on a model of height 6' and shoulder 18""",D:\project\data\data\19113.jpg,Tshirts,5ccd7124caac1da7461bf5dd5f3d45bc94bdae2d12d24b8559c8304de84a74aa,"Product: Campbell Men Pack of 3 Solid Tshirts. Category: Tshirts. Description: Multipack &ndash  buy three to give you colour options each morning. Set of three in white, grey and black Made of 100% premium cotton, innerwear t-shirts from campbell. These tees have a round high neck, short sleeves and printed branding inside for tag-free comfort.   Wash care  Machine wash Do not bleach Tumble dry low Warm iron as needed Do not dry clean  If you need a basic tee to keep you feeling fresh and provide a little warmth when the air conditioning gets too cold then you've found it here. Campbell knows what they're doing when they come up with practical basics which will make you look and feel great.  Model statistics The product is a size M on a model of height 6' and shoulder 18""",4046,train
product_003262,6930.jpg,Tantra Men's Mistakes Blue T-shirt,"Composition Blue round neck short sleeve t-shirt made of 100% cotton, with a softly ribbed neckline and graphic lettering on the front Fitting Comfort Wash care   Machine wash separately in cold water  Use mild detergent  Do not bleach  Avoid soaking  Remove immediately  Line dry inside out in shade  Warm iron only  Do not iron directly on print/embroidery   Dare to show your carefree attitude to the world? This blue tantra tee will prove to the world that you aren't bothered by stuff that everybody else believes in. Team this with jeans or shorts , and live life like the happy-go-lucky person that you are. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",D:\project\data\data\6930.jpg,Tshirts,e1453459a640927d1819f3d7ea6bb349662cc68a142e1ef04a9b259dbb3fe436,"Product: Tantra Men's Mistakes Blue T-shirt. Category: Tshirts. Description: Composition Blue round neck short sleeve t-shirt made of 100% cotton, with a softly ribbed neckline and graphic lettering on the front Fitting Comfort Wash care   Machine wash separately in cold water  Use mild detergent  Do not bleach  Avoid soaking  Remove immediately  Line dry inside out in shade  Warm iron only  Do not iron directly on print/embroidery   Dare to show your carefree attitude to the world? This blue tantra tee will prove to the world that you aren't bothered by stuff that everybody else believes in. Team this with jeans or shorts , and live life like the happy-go-lucky person that you are. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",4047,train
product_029473,6033.jpg,UCB Men's VNeck With Contrast Logo Black T-shirt,"Composition Black V-neck t-shirt made of 100% cotton, with short sleeves and Big Ben logo on left chest Fitting Comfort Wash care   Gentle machine wash in cool water at 30 C  Use mild detergent  Do not scrub  Do not bleach  Do not tumble dry  Do not wring  Do not dry in direct sunlight  Warm iron  Do not iron directly on print/embroidery  Wash, dry and iron inside out  Do not dry clean   Subtly stylish and smart, this black V-neck t-shirt from united colors of benetton is designed to accentuate your handsome neckline. Team this increadibly comfortable tee with jeans or shorts and casual footwear for that uber cool look. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",D:\project\data\data\6033.jpg,Tshirts,d3d8733c104384f290bbe7e3ac69605d5cdb30a1ac35f62905f0ad131b78a5c7,"Product: UCB Men's VNeck With Contrast Logo Black T-shirt. Category: Tshirts. Description: Composition Black V-neck t-shirt made of 100% cotton, with short sleeves and Big Ben logo on left chest Fitting Comfort Wash care   Gentle machine wash in cool water at 30 C  Use mild detergent  Do not scrub  Do not bleach  Do not tumble dry  Do not wring  Do not dry in direct sunlight  Warm iron  Do not iron directly on print/embroidery  Wash, dry and iron inside out  Do not dry clean   Subtly stylish and smart, this black V-neck t-shirt from united colors of benetton is designed to accentuate your handsome neckline. Team this increadibly comfortable tee with jeans or shorts and casual footwear for that uber cool look. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",4048,train
product_039335,6938.jpg,s.Oliver Men's Denim Dstrct Red T-shirt,"Composition Maroon 100% cotton t-shirt with short sleeves and round neck, softly ribbed neckline, and has graphic print with lettering on the front in a slightly distressed look Fitting Regular Wash care   Gentle machine wash in warm water at 40 C  Use mild detergent  Do not scrub  Do not bleach  Do not tumble dry  Do not wring  Do not dry in direct sunlight  Warm iron  Do not iron directly on print/embroidery  Wash, dry and iron inside out  Do not dry clean   If you're a fan of the denim District store, this maroon tee from s.oliver is made for you. Display your love for your favorite shopping destination in this cool cotton t-shirt. Team it with jeans or shorts and complete the look. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",D:\project\data\data\6938.jpg,Tshirts,dbc634456f3ad0ba6a3b5437e77abd4ad623b30840ed9843a9f66eba00d302b3,"Product: s.Oliver Men's Denim Dstrct Red T-shirt. Category: Tshirts. Description: Composition Maroon 100% cotton t-shirt with short sleeves and round neck, softly ribbed neckline, and has graphic print with lettering on the front in a slightly distressed look Fitting Regular Wash care   Gentle machine wash in warm water at 40 C  Use mild detergent  Do not scrub  Do not bleach  Do not tumble dry  Do not wring  Do not dry in direct sunlight  Warm iron  Do not iron directly on print/embroidery  Wash, dry and iron inside out  Do not dry clean   If you're a fan of the denim District store, this maroon tee from s.oliver is made for you. Display your love for your favorite shopping destination in this cool cotton t-shirt. Team it with jeans or shorts and complete the look. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",4049,validation
product_028910,2144.jpg,Basics Men Pink Striped Polo T-shirt,"Composition 100% Cotton Fitting Slim WashCare Machine Wash separately in cold water, use mild detergent. Do not Bleach. Avoid Soaking. Remove promptly. Line Dry inside out in shade. Warm iron only. Do Not Iron Directly on Print/embroidery. A classic t-shirt design that has a modern feel and look. Pair it with your favourite denims, cargos or khaki trousers to achieve the best look. Model statistics The model wears size M in t-shirts Height-5.11"", Shoulders-17.5""",D:\project\data\data\2144.jpg,Tshirts,0ea5bc05b1903f52716d1c407a577dba48c5eedc50dd5e86fe1523c60ac1ff97,"Product: Basics Men Pink Striped Polo T-shirt. Category: Tshirts. Description: Composition 100% Cotton Fitting Slim WashCare Machine Wash separately in cold water, use mild detergent. Do not Bleach. Avoid Soaking. Remove promptly. Line Dry inside out in shade. Warm iron only. Do Not Iron Directly on Print/embroidery. A classic t-shirt design that has a modern feel and look. Pair it with your favourite denims, cargos or khaki trousers to achieve the best look. Model statistics The model wears size M in t-shirts Height-5.11"", Shoulders-17.5""",4050,train
product_015161,7749.jpg,Indigo Nation Men Young Lords Purple T-shirt,"Composition Purple round neck t-shirt made of 100% cotton that has short sleeves, ribbed neckline, tape detailing on the inseam of the collar, with distressed look flock print on the front and brand name printed on the upper back in shimmery print Fitting Regular Wash care   Wash dark colours separately  Hand wash or machine wash cold  Use mild detergent  Do not wring  Flat dry in shade  Do not bleach  Do not iron on print   Get edgy with this purple t-shirt from indigo nation. The distressed look flock print with the words ""Young lords"" gives this tee a big dose of appeal. Team this with jeans and comfortable lifestyle footwear from the wide collection available at myntra for casual occasions. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",D:\project\data\data\7749.jpg,Tshirts,50a3d3258432676dfb5bb6079743c3219aa8ed516cc7baa675f4d475081b094b,"Product: Indigo Nation Men Young Lords Purple T-shirt. Category: Tshirts. Description: Composition Purple round neck t-shirt made of 100% cotton that has short sleeves, ribbed neckline, tape detailing on the inseam of the collar, with distressed look flock print on the front and brand name printed on the upper back in shimmery print Fitting Regular Wash care   Wash dark colours separately  Hand wash or machine wash cold  Use mild detergent  Do not wring  Flat dry in shade  Do not bleach  Do not iron on print   Get edgy with this purple t-shirt from indigo nation. The distressed look flock print with the words ""Young lords"" gives this tee a big dose of appeal. Team this with jeans and comfortable lifestyle footwear from the wide collection available at myntra for casual occasions. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",4051,train
product_000740,30338.jpg,Myntra Men Mogambc Red T-shirt,"Composition Red T-shirt made of 100% cotton, has a round neck, short sleeves with stitch detail and a graphic print on the front Fit Regular Wash care Wash in cold water; wash dark colours separately Do not bleach, do not soak, do not wring Warm iron, iron print on reverse Spun from our irresistibly soft cotton, this is a blissfully cosy T-shirt. Sporting a print on the chest, this tee from myntra gives a fresh twist to an off-duty staple making it ideal for your cool summer uniform. Style it with checked shorts , understated accessories and lace up casual shoes for perfect man-about-town nonchalance. Model statistics The product is a a size M on a model of height 6' and shoulders 18”",D:\project\data\data\30338.jpg,Tshirts,28e0c14bba9a653ad3d612a8ff593e3c72a74d52677319614cc512434816fb57,"Product: Myntra Men Mogambc Red T-shirt. Category: Tshirts. Description: Composition Red T-shirt made of 100% cotton, has a round neck, short sleeves with stitch detail and a graphic print on the front Fit Regular Wash care Wash in cold water; wash dark colours separately Do not bleach, do not soak, do not wring Warm iron, iron print on reverse Spun from our irresistibly soft cotton, this is a blissfully cosy T-shirt. Sporting a print on the chest, this tee from myntra gives a fresh twist to an off-duty staple making it ideal for your cool summer uniform. Style it with checked shorts , understated accessories and lace up casual shoes for perfect man-about-town nonchalance. Model statistics The product is a a size M on a model of height 6' and shoulders 18”",4052,train
product_034861,40097.jpg,ADIDAS Men Grey T-shirt,"Style Note  adidas helps you avoid discomfort and keep dry and comfortable all day long. These T-shirts also offer you a stylised look that is most flattering on your day off. Pair it with a pair of jeans and sports shoes on your day off.   Product Details  Grey T-shirt, has a round neckline, short sleeves, graphic print and branding near the waist   Material and Care 60% cotton and 40% polyester Machine wash warm with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Warm iron  do not iron on decorations   Size and Fit Regular  fit The model (height 6' and shoulders 18"") is wearing a size M",D:\project\data\data\40097.jpg,Tshirts,3a40fa5a4f379d06d87b266bb04add69ee03b089a2806705b89d17d82e634814,"Product: ADIDAS Men Grey T-shirt. Category: Tshirts. Description: Style Note  adidas helps you avoid discomfort and keep dry and comfortable all day long. These T-shirts also offer you a stylised look that is most flattering on your day off. Pair it with a pair of jeans and sports shoes on your day off.   Product Details  Grey T-shirt, has a round neckline, short sleeves, graphic print and branding near the waist   Material and Care 60% cotton and 40% polyester Machine wash warm with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Warm iron  do not iron on decorations   Size and Fit Regular  fit The model (height 6' and shoulders 18"") is wearing a size M",4053,train
product_015915,8465.jpg,Doodle Girls's Princess Purple Teen Top,"Composition Purple round neck top made of 100% cotton, with lightly puffed short sleeves, sequinned print on the chest and gathering at the hemline with light ruffles Wash care Machine wash in cold water with like colours in a delicate cycle Do not bleach Tumble dry low or lay flat to dry Warm iron when needed Do not iron on print Transform your little darling into a princess with this crew neck top from doodle. The lightly puffed sleeves and chest print add an element of sweetness, while the cotton fabric keeps her fresh and comfortable all day. Pair this top with a tiny skirt and colourful slippers to complete her princess look.",D:\project\data\data\8465.jpg,Tshirts,66378fbc837b31348ee252339b3e8bb500e15cae9ca4baab9a86cf4ad6c76333,"Product: Doodle Girls's Princess Purple Teen Top. Category: Tshirts. Description: Composition Purple round neck top made of 100% cotton, with lightly puffed short sleeves, sequinned print on the chest and gathering at the hemline with light ruffles Wash care Machine wash in cold water with like colours in a delicate cycle Do not bleach Tumble dry low or lay flat to dry Warm iron when needed Do not iron on print Transform your little darling into a princess with this crew neck top from doodle. The lightly puffed sleeves and chest print add an element of sweetness, while the cotton fabric keeps her fresh and comfortable all day. Pair this top with a tiny skirt and colourful slippers to complete her princess look.",4054,train
product_039336,1615.jpg,Reebok Men Navy Blue Polo T-shirt,1. Composition is 52% cotton and 48% polyester The trendy striped polo t-shirt is a perfect wear with jeans or three quarters. The stripes add a look of sophistication clubbed with a sporty feel. Wear it to your practice sessions or on a drive: It's that flexible a t-shirt!,D:\project\data\data\1615.jpg,Tshirts,0000f33f001cad1a34d8dfbe2abe320dc3b8b4bfac944a06446115640da5143e,Product: Reebok Men Navy Blue Polo T-shirt. Category: Tshirts. Description: 1. Composition is 52% cotton and 48% polyester The trendy striped polo t-shirt is a perfect wear with jeans or three quarters. The stripes add a look of sophistication clubbed with a sporty feel. Wear it to your practice sessions or on a drive: It's that flexible a t-shirt!,4055,train
product_041812,34399.jpg,Myntra Men Global Response Black T-shirt,"Style Note Spun from our irresistibly soft cotton, this is a blissfully cosy T-shirt. Sporting a print on the chest, this tee from myntra gives a fresh twist to an off-duty staple making it ideal for your cool summer wardrobe. Style it with shorts or jeans, understated accessories and lace up casual shoes for perfect man-about-town nonchalance   Product Details Black T-shirt has a round neck, short sleeves with stitch detail and rubber print on the front   Material and Care 100% cotton Wash in cold water with like colours using a mild detergent Do not bleach, soak or wring Warm iron on reverse   Size and Fit Regular The model (height 6' and shoulders 18"") is wearing a size M",D:\project\data\data\34399.jpg,Tshirts,ab807a0b7c2ca186ac4d9b7ecff03211e9ef1bf20239f02dfd34b9e5b6a5e522,"Product: Myntra Men Global Response Black T-shirt. Category: Tshirts. Description: Style Note Spun from our irresistibly soft cotton, this is a blissfully cosy T-shirt. Sporting a print on the chest, this tee from myntra gives a fresh twist to an off-duty staple making it ideal for your cool summer wardrobe. Style it with shorts or jeans, understated accessories and lace up casual shoes for perfect man-about-town nonchalance   Product Details Black T-shirt has a round neck, short sleeves with stitch detail and rubber print on the front   Material and Care 100% cotton Wash in cold water with like colours using a mild detergent Do not bleach, soak or wring Warm iron on reverse   Size and Fit Regular The model (height 6' and shoulders 18"") is wearing a size M",4056,train
product_022068,4331.jpg,Tantra Kid's Unisex Naughty Crime Orange Kidswear,"Composition Orange round neck t-shirt in 100% cotton, with chest print Fitting Comfort Wash care Machine wash separately in cold water Use mild detergent Do not bleach Avoid soaking Remove promptly Line dry inside out in shade Warm iron only Do not iron directly on print/embroidery Let  your kid revel in naughtiness and get all the complainers to hold their  tongue with this cheeky orange tee from tantra. After all, as the tee  says, being naughty is not a crime. Team this with cute crocs footwear and colourful jibbitz to make their childhood all the more bright and  fun-filled.",D:\project\data\data\4331.jpg,Tshirts,4ed70ae6c400e949b7a373ea7df0bd698e8253e7ddd980d8349a222daa87fd22,"Product: Tantra Kid's Unisex Naughty Crime Orange Kidswear. Category: Tshirts. Description: Composition Orange round neck t-shirt in 100% cotton, with chest print Fitting Comfort Wash care Machine wash separately in cold water Use mild detergent Do not bleach Avoid soaking Remove promptly Line dry inside out in shade Warm iron only Do not iron directly on print/embroidery Let  your kid revel in naughtiness and get all the complainers to hold their  tongue with this cheeky orange tee from tantra. After all, as the tee  says, being naughty is not a crime. Team this with cute crocs footwear and colourful jibbitz to make their childhood all the more bright and  fun-filled.",4057,train
product_015075,24908.jpg,United Colors of Benetton Kids Boys Yellow Printed T-shirt,"Composition  Yellow round neck T-shirt made of 100% cotton, has short sleeves and graphic print on the front  Fit Regular  Wash care Machine wash in cold water with like colours in a delicate cycle Do not bleach or iron on print Tumble dry low or lay flat to dry Warm iron when needed  This united colors of benetton T-shirt is designed to make your little bundle of mischief look cute, while he stays comfortable all day in the soft cotton fabric. Pair it with a denim pants and floaters for unbridled comfort.",D:\project\data\data\24908.jpg,Tshirts,0d955ddcde40e3fa006f3c722783f4abaad0e538221ad28dd2f177a3f2d1655e,"Product: United Colors of Benetton Kids Boys Yellow Printed T-shirt. Category: Tshirts. Description: Composition  Yellow round neck T-shirt made of 100% cotton, has short sleeves and graphic print on the front  Fit Regular  Wash care Machine wash in cold water with like colours in a delicate cycle Do not bleach or iron on print Tumble dry low or lay flat to dry Warm iron when needed  This united colors of benetton T-shirt is designed to make your little bundle of mischief look cute, while he stays comfortable all day in the soft cotton fabric. Pair it with a denim pants and floaters for unbridled comfort.",4058,train
product_009559,54944.jpg,Do u speak green Men Navy Blue T-shirt,"Blue polo T-shirt, ribbed cutaway collar, two buttoned placket, short sleeves and embroidered detail on the chest",D:\project\data\data\54944.jpg,Tshirts,3324d0d447d62909ae9ec8fc5ff397ce358f35f0059b0db3ec897d0366e5e66f,"Product: Do u speak green Men Navy Blue T-shirt. Category: Tshirts. Description: Blue polo T-shirt, ribbed cutaway collar, two buttoned placket, short sleeves and embroidered detail on the chest",4059,train
product_028060,40949.jpg,Gini and Jony Boys Around the World White T-shirt,"Style Note A heard-wearing T-shirt just like his dad's. A wear-everywhere style in comfy cotton that he'll love playing in. Dress him up with a pair of denims and he'll look just like the stylish man he's going to grow up to be.   Product Details White round neck T-shirt, has short sleeves and print and embroidery on the chest   Material and Care 100% cotton Machine wash separately in cold water using a mild detergent Do not bleach or soak Line dry inside out in shade Warm iron only Do not iron directly on print/embroidery",D:\project\data\data\40949.jpg,Tshirts,4b4e669a22db15ed08d2d5ab5b44c4a40277aaea0726e89b23498100542acddb,"Product: Gini and Jony Boys Around the World White T-shirt. Category: Tshirts. Description: Style Note A heard-wearing T-shirt just like his dad's. A wear-everywhere style in comfy cotton that he'll love playing in. Dress him up with a pair of denims and he'll look just like the stylish man he's going to grow up to be.   Product Details White round neck T-shirt, has short sleeves and print and embroidery on the chest   Material and Care 100% cotton Machine wash separately in cold water using a mild detergent Do not bleach or soak Line dry inside out in shade Warm iron only Do not iron directly on print/embroidery",4060,train
product_036639,6205.jpg,Lee Men's Brooklyn Rider Grey T-shirt,"Composition Rider grey round neck t-shirt made of 100% cotton, with a ribbed neckline and velvetty in-seam, half sleeves and photographic print on the front Fitting Comfort Wash care   Machine wash in cold water inside out  Wash dark colours separately  Use mild detergent  Do not bleach or wring  Tumble dry or flat dry inside out in shade  Warm iron  Do not iron on print/embellishments   Advertise to the world your admiration for Stephen Kellog and the Sixers in this grey t-shirt from lee. Enjoy the relaxed life of Brooklyn in style. Team it with jeans and sports shoes or sandals for that cool, casual look. Model statistics The model wears size M in t-shirts Height-6.2'', Shoulders-16""",D:\project\data\data\6205.jpg,Tshirts,be185285c0bde437cc9dd012494035423faeae2ad0b84bd8b7dc94dfe7ce2320,"Product: Lee Men's Brooklyn Rider Grey T-shirt. Category: Tshirts. Description: Composition Rider grey round neck t-shirt made of 100% cotton, with a ribbed neckline and velvetty in-seam, half sleeves and photographic print on the front Fitting Comfort Wash care   Machine wash in cold water inside out  Wash dark colours separately  Use mild detergent  Do not bleach or wring  Tumble dry or flat dry inside out in shade  Warm iron  Do not iron on print/embellishments   Advertise to the world your admiration for Stephen Kellog and the Sixers in this grey t-shirt from lee. Enjoy the relaxed life of Brooklyn in style. Team it with jeans and sports shoes or sandals for that cool, casual look. Model statistics The model wears size M in t-shirts Height-6.2'', Shoulders-16""",4061,train
product_024202,19529.jpg,United Colors of Benetton Men Solid Green TShirt,"Composition Green V-neck sweater made of 100% cotton, has long sleeves, embroidered branding on the left chest and a ribbed hem Fit Regular Wash care Machine wash in 30 degrees using mild detergent Do not dry clean, tumble dry, wring, scrub or bleach Dry flat in shade Warm iron Do not iron directly on print/embroidery Classic Benetton style sweater for men. This united colors of benetton sweater promises exemplary comfort with its luxe fabric. Smart enough to wear with a shirt. Wear this with a crisp shirt, denims or formal trousers, an understated belt and shoes from red tape. Model statistics The product is a size M on a model of height 6 and shoulders 18""",D:\project\data\data\19529.jpg,Tshirts,effcc98422af90c110ca64c88b76526439cc0b53d97d00b86a086ddaf7caf11c,"Product: United Colors of Benetton Men Solid Green TShirt. Category: Tshirts. Description: Composition Green V-neck sweater made of 100% cotton, has long sleeves, embroidered branding on the left chest and a ribbed hem Fit Regular Wash care Machine wash in 30 degrees using mild detergent Do not dry clean, tumble dry, wring, scrub or bleach Dry flat in shade Warm iron Do not iron directly on print/embroidery Classic Benetton style sweater for men. This united colors of benetton sweater promises exemplary comfort with its luxe fabric. Smart enough to wear with a shirt. Wear this with a crisp shirt, denims or formal trousers, an understated belt and shoes from red tape. Model statistics The product is a size M on a model of height 6 and shoulders 18""",4062,train
product_039001,6269.jpg,Lee Women's Caroline White T-shirt,"Composition White round neck t-shirt made of 100% cotton, with raglan foldover hemmed sleeves, complete inner neck panel and distressed paisley graphic print in the front Fitting Comfort Wash care   Hand wash cold  Wash dark colours separately  Use mild detergent  Do not bleach  Do not wring or tumble dry  Flat dry in shade  Warm iron  Do not iron on print/embellishments   Subtly stylish, this white cotton t-shirt from lee looks perfectly casual with the paisley print. Team it with jeans, shorts or skirts and casual sandals for that comfortable feel. Model statistics The model wears size M in t-shirts Height-5.7"", Chest-33"", Waist-26""",D:\project\data\data\6269.jpg,Tshirts,c4abba79904eef7d581d9f3b4dffdb51c4ee0c4c0ef7a92e82f772462d6a748a,"Product: Lee Women's Caroline White T-shirt. Category: Tshirts. Description: Composition White round neck t-shirt made of 100% cotton, with raglan foldover hemmed sleeves, complete inner neck panel and distressed paisley graphic print in the front Fitting Comfort Wash care   Hand wash cold  Wash dark colours separately  Use mild detergent  Do not bleach  Do not wring or tumble dry  Flat dry in shade  Warm iron  Do not iron on print/embellishments   Subtly stylish, this white cotton t-shirt from lee looks perfectly casual with the paisley print. Team it with jeans, shorts or skirts and casual sandals for that comfortable feel. Model statistics The model wears size M in t-shirts Height-5.7"", Chest-33"", Waist-26""",4063,train
product_015852,6243.jpg,UCB Men's Contrast Logo Olive Green T-shirt,"Composition Olive green V-neck t-shirt made of 100% cotton, with short sleeves and Big Ben logo on left chest Fitting Comfort Wash care   Gentle machine wash in cool water at 30 C  Use mild detergent  Do not scrub  Do not bleach  Do not tumble dry  Do not wring  Do not dry in direct sunlight  Warm iron  Do not iron directly on print/embroidery  Wash, dry and iron inside out  Do not dry clean   Subtly stylish and smart, this V-neck t-shirt from united colors of benetton is designed to accentuate your handsome neckline. Team this increadibly comfortable tee with jeans or shorts and casual footwear for that uber cool look. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",D:\project\data\data\6243.jpg,Tshirts,81facd61f46b3c68cd066088a478daf631a1c1167c661db4164a5fa2be0f37a9,"Product: UCB Men's Contrast Logo Olive Green T-shirt. Category: Tshirts. Description: Composition Olive green V-neck t-shirt made of 100% cotton, with short sleeves and Big Ben logo on left chest Fitting Comfort Wash care   Gentle machine wash in cool water at 30 C  Use mild detergent  Do not scrub  Do not bleach  Do not tumble dry  Do not wring  Do not dry in direct sunlight  Warm iron  Do not iron directly on print/embroidery  Wash, dry and iron inside out  Do not dry clean   Subtly stylish and smart, this V-neck t-shirt from united colors of benetton is designed to accentuate your handsome neckline. Team this increadibly comfortable tee with jeans or shorts and casual footwear for that uber cool look. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",4064,train
product_020104,5716.jpg,Basics Men Red T-shirt,"Composition Red, round neck t-shirt made of 100% cotton, with an inner rib around the neck, half sleeved and has an appliquéd design on the chest Fitting Muscle Wash care Hand wash separately in in cold water Use mild detergent Do not bleach Avoid soaking Do not dry in direct sunlight Do not iron directly on print/embroidery Bring out the rugged side of you with this tee from basics. The distressed colour with the appliquéd patch work on the chest adds to the ruggedness of your personality. A perfect all-season wear with its short sleeves and made of pure cotton, pair this basics t-shirt with torn jeans and chappals to give your look an edgy shot. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",D:\project\data\data\5716.jpg,Tshirts,a060fddac54a4aab0031592185b1df1775860dc99c61ae8057ffb6ccbad639e2,"Product: Basics Men Red T-shirt. Category: Tshirts. Description: Composition Red, round neck t-shirt made of 100% cotton, with an inner rib around the neck, half sleeved and has an appliquéd design on the chest Fitting Muscle Wash care Hand wash separately in in cold water Use mild detergent Do not bleach Avoid soaking Do not dry in direct sunlight Do not iron directly on print/embroidery Bring out the rugged side of you with this tee from basics. The distressed colour with the appliquéd patch work on the chest adds to the ruggedness of your personality. A perfect all-season wear with its short sleeves and made of pure cotton, pair this basics t-shirt with torn jeans and chappals to give your look an edgy shot. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""",4065,train
product_008216,17503.jpg,Classic Polo Men Stripes Black Polo T-Shirt,"Composition Black, grey and teal blue striped polo neck T-shirt made of 100% cotton, has short sleeves, buttoned chest placket, patch pocket on the left chest with embroidered brand logo, and a vented hem   Fitting  Regular   Wash care  Machine wash with similar colours using a mild detergent Do not bleach Tumble dry low Dry in shade Warm iron; do not iron on decorations  Sophistication at it's best, this T-shirt from classic polo guarantees effortless style whatever the occasion, while the cotton fabric offers exemplary comfort. Pair it with jeans or chinos and sneakers.   Model Statistics  Product is a size M on a model of height 6' and shoulders 18""",D:\project\data\data\17503.jpg,Tshirts,cb48a666732e3aa805e140e2cda38cbc05f07319a82f8f6d2073f27fb342a335,"Product: Classic Polo Men Stripes Black Polo T-Shirt. Category: Tshirts. Description: Composition Black, grey and teal blue striped polo neck T-shirt made of 100% cotton, has short sleeves, buttoned chest placket, patch pocket on the left chest with embroidered brand logo, and a vented hem   Fitting  Regular   Wash care  Machine wash with similar colours using a mild detergent Do not bleach Tumble dry low Dry in shade Warm iron; do not iron on decorations  Sophistication at it's best, this T-shirt from classic polo guarantees effortless style whatever the occasion, while the cotton fabric offers exemplary comfort. Pair it with jeans or chinos and sneakers.   Model Statistics  Product is a size M on a model of height 6' and shoulders 18""",4066,train
product_033329,2299.jpg,Nike Women Purple Polo T-shirt,This t-shirt is made of 100% polyester,D:\project\data\data\2299.jpg,Tshirts,f7284fff798b3eaef84e471dadd5c9f5f0c4ffaa7c48dfce8581fd5fb9f8ca47,Product: Nike Women Purple Polo T-shirt. Category: Tshirts. Description: This t-shirt is made of 100% polyester,4067,train
product_019729,3054.jpg,Tantra Men's Who Farted Blue T-shirt,"Composition: Blue round neck t-shirt in 100% cotton with bold chest print Washcare: 1. Machine wash separately in cold water 2. Use mild detergent 3. Do not bleach 4. Avoid soaking Remove promptly 5. Line dry inside out in shade 6. Warm iron only 7. Do not iron directly on print/embroidery Fitting: Comfort Fit Appoint yourself as the guy in the group who asks all the tough questions, with this tee from tantra. Wear this with jeans and a deadpan face and watch everyone try to restrain snorts of laughter. Model's Statistics: 1. The model wears size M in t-shirts 2. Height-6', Shoulders-18""",D:\project\data\data\3054.jpg,Tshirts,20241de8d93cca782cc2db1eac3d4367d3cdfca30e6fc2e1ec106b6aba87de17,"Product: Tantra Men's Who Farted Blue T-shirt. Category: Tshirts. Description: Composition: Blue round neck t-shirt in 100% cotton with bold chest print Washcare: 1. Machine wash separately in cold water 2. Use mild detergent 3. Do not bleach 4. Avoid soaking Remove promptly 5. Line dry inside out in shade 6. Warm iron only 7. Do not iron directly on print/embroidery Fitting: Comfort Fit Appoint yourself as the guy in the group who asks all the tough questions, with this tee from tantra. Wear this with jeans and a deadpan face and watch everyone try to restrain snorts of laughter. Model's Statistics: 1. The model wears size M in t-shirts 2. Height-6', Shoulders-18""",4068,train
